VEHICLE_TAG,REPORT_TIME,PATTERN_MEASURE,PATTERN_OFFSET,TRIP_TAG,PATTERN_NAME,ROUTE,PATTERN_MEASURE_1,TRAPEZE_PATTERN_NAME,REPORT_HOUR,REPORT_MINUTE,LONGITUDE,LATITUDE
"5464","2/5/2015 8:10:21. AM","7027.33418828376","-5.05951057061639","6542425","24___I_F00","24","7027.33418828376","24   I F00","8","10","-122.43509","37.76238"
"5463","2/5/2015 8:10:42. AM","1128.49801358357","-2.74748754978294","6542428","24___I_F00","24","1128.49801358357","24   I F00","8","10","-122.39888","37.73853"
"5434","2/5/2015 8:10:51. AM","2954.1526758026","-1.31420262669777","6542427","24___I_F00","24","2954.1526758026","24   I F00","8","10","-122.41638","37.73906"
"5483","2/5/2015 8:11:00. AM","9085.87226443407","-1.73165549541171","6542424","24___I_F00","24","9085.87226443407","24   I F00","8","11","-122.43889","37.78048"
"5434","2/5/2015 8:11:25. AM","3127.46201617646","-2.59049450301799","6542427","24___I_F00","24","3127.46201617646","24   I F00","8","11","-122.41833","37.73926"
"5430","2/5/2015 8:11:37. AM","4032.67508912697","-3.80320087282444","6542426","24___I_F00","24","4032.67508912697","24   I F00","8","11","-122.42527","37.74221"
"5463","2/5/2015 8:11:38. AM","1532.9108211898","-5.63785461048725","6542428","24___I_F00","24","1532.9108211898","24   I F00","8","11","-122.40292","37.73916"
"5414","2/5/2015 8:11:52. AM","10123.5224752879","-1.37720924021255","6542423","24___I_F00","24","10123.5224752879","24   I F00","8","11","-122.44076","37.78971"
"5464","2/5/2015 8:11:54. AM","7202.2819996806","-5.22118401004702","6542425","24___I_F00","24","7202.2819996806","24   I F00","8","11","-122.43525","37.76395"
"5483","2/5/2015 8:11:58. AM","9316.80264718031","1.33051476918291","6542424","24___I_F00","24","9316.80264718031","24   I F00","8","11","-122.43934","37.78253"
"5435","2/5/2015 8:12:25. AM","10760.9028791318","-0.958537205183414","6542273","24___I_F00","24","10760.9028791318","24   I F00","8","12","-122.39119","37.73413"
"5483","2/5/2015 8:12:29. AM","9437.78033509951","-1.91961345687802","6542424","24___I_F00","24","9437.78033509951","24   I F00","8","12","-122.43953","37.78361"
"5434","2/5/2015 8:12:52. AM","3521.5506025785","-1.52993506648646","6542427","24___I_F00","24","3521.5506025785","24   I F00","8","12","-122.42232","37.74083"
"5430","2/5/2015 8:12:53. AM","4130.62986829602","-5.93206675422064","6542426","24___I_F00","24","4130.62986829602","24   I F00","8","12","-122.42638","37.74216"
"5463","2/5/2015 8:12:54. AM","1880.97527982699","-8.8422850962269","6542428","24___I_F00","24","1880.97527982699","24   I F00","8","12","-122.40665","37.73813"
"5414","2/5/2015 8:13:00. AM","10313.6282539427","-0.921418423412851","6542423","24___I_F00","24","10313.6282539427","24   I F00","8","13","-122.44111","37.7914"
"5464","2/5/2015 8:13:16. AM","7406.02659455464","-5.01108874746738","6542425","24___I_F00","24","7406.02659455464","24   I F00","8","13","-122.43543","37.76578"
"5430","2/5/2015 8:13:22. AM","4322.44854263695","-6.01338934965933","6542426","24___I_F00","24","4322.44854263695","24   I F00","8","13","-122.42855","37.74203"
"5434","2/5/2015 8:13:50. AM","3556.80842259895","-4.96662801223621","6542427","24___I_F00","24","3556.80842259895","24   I F00","8","13","-122.42266","37.741"
"5463","2/5/2015 8:13:51. AM","2059.84063452565","-0.881341734950881","6542428","24___I_F00","24","2059.84063452565","24   I F00","8","13","-122.40707","37.7393"
"5435","2/5/2015 8:13:55. AM","24.345611622612","-10.6358156719535","6542429","24___I_F00","24","24.345611622612","24   I F00","8","13","-122.3907","37.73438"
"5483","2/5/2015 8:14:00. AM","9633.16602334683","-3.72467373565942","6542424","24___I_F00","24","9633.16602334683","24   I F00","8","14","-122.43986","37.78535"
"5463","2/5/2015 8:14:24. AM","2065.3170439538","-0.35478281553647","6542428","24___I_F00","24","2065.3170439538","24   I F00","8","14","-122.40707","37.73935"
"5430","2/5/2015 8:14:38. AM","4679.70999827782","10.3240324646288","6542426","24___I_F00","24","4679.70999827782","24   I F00","8","14","-122.4312","37.74316"
"5414","2/5/2015 8:14:50. AM","10532.0862123006","-1.86828089531197","6542423","24___I_F00","24","10532.0862123006","24   I F00","8","14","-122.439","37.79188"
"5464","2/5/2015 8:14:50. AM","7608.33797929621","-7.78055669481389","6542425","24___I_F00","24","7608.33797929621","24   I F00","8","14","-122.43557","37.7676"
"5430","2/5/2015 8:15:08. AM","4726.31366862614","8.41845975692279","6542426","24___I_F00","24","4726.31366862614","24   I F00","8","15","-122.43122","37.74358"
"5435","2/5/2015 8:15:26. AM","29.9479826027161","-10.1935812288588","6542429","24___I_F00","24","29.9479826027161","24   I F00","8","15","-122.39069","37.73443"
"5434","2/5/2015 8:15:34. AM","3859.10863654771","-6.59144686263254","6542427","24___I_F00","24","3859.10863654771","24   I F00","8","15","-122.42331","37.74236"
"5414","2/5/2015 8:15:50. AM","10782.6466334502","-3.69781813895077","6542423","24___I_F00","24","10782.6466334502","24   I F00","8","15","-122.43619","37.79223"
"5463","2/5/2015 8:15:56. AM","2360.37350424708","-0.0306518814988506","6542428","24___I_F00","24","2360.37350424708","24   I F00","8","15","-122.41003","37.73975"
"5483","2/5/2015 8:15:56. AM","9893.41716107751","0.336724385724737","6542424","24___I_F00","24","9893.41716107751","24   I F00","8","15","-122.44037","37.78766"
"5463","2/5/2015 8:16:12. AM","2495.68389944721","-0.551766281725584","6542428","24___I_F00","24","2495.68389944721","24   I F00","8","16","-122.41156","37.7398499"
"5429","2/5/2015 8:16:25. AM","10732.5761230185","-0.622464542050847","6542274","24___I_F00","24","10732.5761230185","24   I F00","8","16","-122.39145","37.73428"
"5430","2/5/2015 8:16:35. AM","5107.63911621156","2.50013136255379","6542426","24___I_F00","24","5107.63911621156","24   I F00","8","16","-122.43148","37.74701"
"5414","2/5/2015 8:16:36. AM","10917.8213649867","-0.134553803197704","6542423","24___I_F00","24","10917.8213649867","24   I F00","8","16","-122.43468","37.79245"
"5464","2/5/2015 8:16:40. AM","7988.8213692595","-7.82650879006915","6542425","24___I_F00","24","7988.8213692595","24   I F00","8","16","-122.43685","37.77073"
"5435","2/5/2015 8:16:46. AM","275.529332709435","-8.64683497444315","6542429","24___I_F00","24","275.529332709435","24   I F00","8","16","-122.39142","37.73626"
"5434","2/5/2015 8:16:49. AM","3922.62524779798","-8.54854312310677","6542427","24___I_F00","24","3922.62524779798","24   I F00","8","16","-122.42403","37.74233"
"5434","2/5/2015 8:17:18. AM","4060.00266433654","-4.79122512154298","6542427","24___I_F00","24","4060.00266433654","24   I F00","8","17","-122.42558","37.7421999"
"5414","2/5/2015 8:17:18. AM","10960.1093646126","-3.02032495600545","6542423","24___I_F00","24","10960.1093646126","24   I F00","8","17","-122.43454","37.79218"
"5463","2/5/2015 8:17:23. AM","2728.47923600499","-1.9251107374669","6542428","24___I_F00","24","2728.47923600499","24   I F00","8","17","-122.41384","37.73896"
"5430","2/5/2015 8:17:38. AM","5266.47010413509","-9.67306239815615","6542426","24___I_F00","24","5266.47010413509","24   I F00","8","17","-122.43184","37.7483"
"5464","2/5/2015 8:17:44. AM","8182.22938651736","-7.67385983300286","6542425","24___I_F00","24","8182.22938651736","24   I F00","8","17","-122.4372","37.77245"
"5429","2/5/2015 8:17:55. AM","38.5844883999273","-8.1149891055664","6542430","24___I_F00","24","38.5844883999273","24   I F00","8","17","-122.39069","37.73451"
"5430","2/5/2015 8:18:11. AM","5369.71686575538","-11.4607156279804","6542426","24___I_F00","24","5369.71686575538","24   I F00","8","18","-122.43301","37.74825"
"5435","2/5/2015 8:18:22. AM","510.693323372967","-1.08214175971443","6542429","24___I_F00","24","510.693323372967","24   I F00","8","18","-122.39319","37.73528"
"5483","2/5/2015 8:18:29. AM","10319.7811072736","2.581791424654","6542424","24___I_F00","24","10319.7811072736","24   I F00","8","18","-122.44116","37.79145"
"5434","2/5/2015 8:18:30. AM","4445.63283969093","-1.89686342451587","6542427","24___I_F00","24","4445.63283969093","24   I F00","8","18","-122.42994","37.74191"
"5414","2/5/2015 8:18:48. AM","11190.8433766959","-1.75239508738065","6542423","24___I_F00","24","11190.8433766959","24   I F00","8","18","-122.43276","37.79195"
"5463","2/5/2015 8:18:53. AM","3044.15403514555","-3.57906188227194","6542428","24___I_F00","24","3044.15403514555","24   I F00","8","18","-122.41739","37.73918"
"5430","2/5/2015 8:19:07. AM","5514.08379743906","2.88271793639523","6542426","24___I_F00","24","5514.08379743906","24   I F00","8","19","-122.43388","37.7487799"
"5464","2/5/2015 8:19:19. AM","8487.10124970583","-7.14738448265577","6542425","24___I_F00","24","8487.10124970583","24   I F00","8","19","-122.43776","37.77516"
"5429","2/5/2015 8:19:24. AM","38.5844883999273","-8.1149891055664","6542430","24___I_F00","24","38.5844883999273","24   I F00","8","19","-122.39069","37.73451"
"5434","2/5/2015 8:19:47. AM","4695.27000956495","9.9769812461642","6542427","24___I_F00","24","4695.27000956495","24   I F00","8","19","-122.43121","37.7433"
"5435","2/5/2015 8:19:50. AM","910.125734967616","-1.55952344881841","6542429","24___I_F00","24","910.125734967616","24   I F00","8","19","-122.39687","37.73738"
"5463","2/5/2015 8:19:52. AM","3296.17418378643","1.6706236524175","6542428","24___I_F00","24","3296.17418378643","24   I F00","8","19","-122.42006","37.73988"
"5483","2/5/2015 8:19:53. AM","10709.2193458556","0.493188845588179","6542424","24___I_F00","24","10709.2193458556","24   I F00","8","19","-122.43702","37.79216"
"5463","2/5/2015 8:20:15. AM","3492.73001001905","-1.08182764724681","6542428","24___I_F00","24","3492.73001001905","24   I F00","8","20","-122.42203","37.74071"
"5483","2/5/2015 8:20:34. AM","10900.0747743687","0.396268335330708","6542424","24___I_F00","24","10900.0747743687","24   I F00","8","20","-122.43488","37.79243"
"5430","2/5/2015 8:20:38. AM","5780.96213702149","-1.28918617912202","6542426","24___I_F00","24","5780.96213702149","24   I F00","8","20","-122.43407","37.75118"
"5435","2/5/2015 8:20:42. AM","1300.0077368243","0.432009100609569","6542429","24___I_F00","24","1300.0077368243","24   I F00","8","20","-122.40048","37.73941"
"5464","2/5/2015 8:20:50. AM","8812.1859370754","-5.26233536435772","6542425","24___I_F00","24","8812.1859370754","24   I F00","8","20","-122.43836","37.77805"
"5429","2/5/2015 8:20:55. AM","38.5844883999273","-8.1149891055664","6542430","24___I_F00","24","38.5844883999273","24   I F00","8","20","-122.39069","37.73451"
"5434","2/5/2015 8:20:59. AM","5091.20649937764","6.27124840061692","6542427","24___I_F00","24","5091.20649937764","24   I F00","8","20","-122.43151","37.74686"
"5434","2/5/2015 8:21:21. AM","5196.86002376023","6.29282312904962","6542427","24___I_F00","24","5196.86002376023","24   I F00","8","21","-122.43159","37.74781"
"5430","2/5/2015 8:21:27. AM","5825.70756639028","1.49065504078253","6542426","24___I_F00","24","5825.70756639028","24   I F00","8","21","-122.43414","37.75158"
"5483","2/5/2015 8:21:30. AM","11007.9337964611","1.17169551375366","6542424","24___I_F00","24","11007.9337964611","24   I F00","8","21","-122.43441","37.7917599"
"5435","2/5/2015 8:21:34. AM","1731.33532563251","-5.93181958338665","6542429","24___I_F00","24","1731.33532563251","24   I F00","8","21","-122.40504","37.73856"
"5464","2/5/2015 8:21:51. AM","8958.3811293457","-4.67130834875669","6542425","24___I_F00","24","8958.3811293457","24   I F00","8","21","-122.43863","37.77935"
"5463","2/5/2015 8:21:55. AM","3701.06181226273","2.02423273828625","6542428","24___I_F00","24","3701.06181226273","24   I F00","8","21","-122.42221","37.74206"
"5464","2/5/2015 8:22:20. AM","8981.94168342607","-4.9909957855188","6542425","24___I_F00","24","8981.94168342607","24   I F00","8","22","-122.43867","37.7795599"
"5429","2/5/2015 8:22:25. AM","38.5844883999273","-8.1149891055664","6542430","24___I_F00","24","38.5844883999273","24   I F00","8","22","-122.39069","37.73451"
"5463","2/5/2015 8:22:30. AM","3765.40246726871","-7.14163681284262","6542428","24___I_F00","24","3765.40246726871","24   I F00","8","22","-122.42225","37.74243"
"5430","2/5/2015 8:22:33. AM","6017.14830044606","0.987688761998456","6542426","24___I_F00","24","6017.14830044606","24   I F00","8","22","-122.4343","37.7533"
"5434","2/5/2015 8:22:50. AM","5544.37087547629","5.77795745720286","6542427","24___I_F00","24","5544.37087547629","24   I F00","8","22","-122.43394","37.7490499"
"5435","2/5/2015 8:22:54. AM","1954.39954025207","-3.52284681269614","6542429","24___I_F00","24","1954.39954025207","24   I F00","8","22","-122.40701","37.73836"
"5434","2/5/2015 8:23:05. AM","5617.77414337689","5.28822800592819","6542427","24___I_F00","24","5617.77414337689","24   I F00","8","23","-122.434","37.74971"
"5435","2/5/2015 8:23:18. AM","2050.20781697826","-4.07222212874804","6542429","24___I_F00","24","2050.20781697826","24   I F00","8","23","-122.40705","37.73921"
"5463","2/5/2015 8:23:25. AM","3918.41980421842","-5.96986329637184","6542428","24___I_F00","24","3918.41980421842","24   I F00","8","23","-122.42398","37.74231"
"5430","2/5/2015 8:23:39. AM","6334.18430555672","-1.80327083671113","6542426","24___I_F00","24","6334.18430555672","24   I F00","8","23","-122.43454","37.75615"
"5429","2/5/2015 8:23:59. AM","38.3796805974472","-7.25851569811483","6542430","24___I_F00","24","38.3796805974472","24   I F00","8","23","-122.3907","37.73451"
"5464","2/5/2015 8:24:04. AM","9354.89788570858","-6.52508901167555","6542425","24___I_F00","24","9354.89788570858","24   I F00","8","24","-122.43932","37.78288"
"5434","2/5/2015 8:24:17. AM","5809.15893538883","3.52548462828383","6542427","24___I_F00","24","5809.15893538883","24   I F00","8","24","-122.43415","37.75143"
"5430","2/5/2015 8:24:44. AM","6602.56327140806","0.343127872313948","6542426","24___I_F00","24","6602.56327140806","24   I F00","8","24","-122.43479","37.75856"
"5435","2/5/2015 8:24:49. AM","2490.2721932096","1.34127857523579","6542429","24___I_F00","24","2490.2721932096","24   I F00","8","24","-122.4115","37.73983"
"5463","2/5/2015 8:24:55. AM","4127.6388987083","-10.1362586593928","6542428","24___I_F00","24","4127.6388987083","24   I F00","8","24","-122.42635","37.7421999"
"5464","2/5/2015 8:25:01. AM","9545.93877942702","-7.23276156861312","6542425","24___I_F00","24","9545.93877942702","24   I F00","8","25","-122.43966","37.78458"
"5430","2/5/2015 8:25:21. AM","6796.13905844858","-0.658460512223494","6542426","24___I_F00","24","6796.13905844858","24   I F00","8","25","-122.43494","37.7603"
"5464","2/5/2015 8:25:22. AM","9650.04334851312","-10.81168362097","6542425","24___I_F00","24","9650.04334851312","24   I F00","8","25","-122.43981","37.78551"
"5429","2/5/2015 8:25:33. AM","43.3684097097593","-4.24565658523952","6542430","24___I_F00","24","43.3684097097593","24   I F00","8","25","-122.39072","37.73456"
"5434","2/5/2015 8:25:51. AM","6134.94169145463","-1.24644815491379","6542427","24___I_F00","24","6134.94169145463","24   I F00","8","25","-122.43437","37.75436"
"5435","2/5/2015 8:25:56. AM","2724.08764603304","-1.55843606551874","6542429","24___I_F00","24","2724.08764603304","24   I F00","8","25","-122.41379","37.73896"
"5463","2/5/2015 8:25:58. AM","4351.03151469555","-2.53072359390852","6542428","24___I_F00","24","4351.03151469555","24   I F00","8","25","-122.42887","37.74198"
"5435","2/5/2015 8:26:32. AM","2887.46867882245","-0.0522809049074986","6542429","24___I_F00","24","2887.46867882245","24   I F00","8","26","-122.41563","37.73898"
"5434","2/5/2015 8:26:35. AM","6395.5082880614","0.147808761977538","6542427","24___I_F00","24","6395.5082880614","24   I F00","8","26","-122.43461","37.7567"
"5463","2/5/2015 8:26:36. AM","4542.41472824672","5.88484397302829","6542428","24___I_F00","24","4542.41472824672","24   I F00","8","26","-122.43103","37.74193"
"5430","2/5/2015 8:26:37. AM","6849.32701398748","-3.68090613315002","6542426","24___I_F00","24","6849.32701398748","24   I F00","8","26","-122.43495","37.7607799"
"5464","2/5/2015 8:26:49. AM","9813.32134732775","-8.59435765567576","6542425","24___I_F00","24","9813.32134732775","24   I F00","8","26","-122.44013","37.78696"
"5429","2/5/2015 8:26:55. AM","284.069512170174","-2.44200818147549","6542430","24___I_F00","24","284.069512170174","24   I F00","8","26","-122.39154","37.73626"
"5464","2/5/2015 8:27:08. AM","9950.57607378246","-7.5576781934425","6542425","24___I_F00","24","9950.57607378246","24   I F00","8","27","-122.44038","37.7881799"
"5435","2/5/2015 8:27:23. AM","2960.16309620277","0.463723604213279","6542429","24___I_F00","24","2960.16309620277","24   I F00","8","27","-122.41645","37.73905"
"5434","2/5/2015 8:27:49. AM","6777.37348339298","1.61289225952761","6542427","24___I_F00","24","6777.37348339298","24   I F00","8","27","-122.43495","37.7601299"
"5463","2/5/2015 8:27:52. AM","4870.55688767622","3.02939878791867","6542428","24___I_F00","24","4870.55688767622","24   I F00","8","27","-122.43128","37.74488"
"5430","2/5/2015 8:27:57. AM","6986.64702170883","1.62960461639738","6542426","24___I_F00","24","6986.64702170883","24   I F00","8","27","-122.43513","37.7620099"
"5430","2/5/2015 8:28:08. AM","7024.41940381255","0.468620762592494","6542426","24___I_F00","24","7024.41940381255","24   I F00","8","28","-122.43515","37.76235"
"5464","2/5/2015 8:28:18. AM","10147.8986488378","-3.61637884732586","6542425","24___I_F00","24","10147.8986488378","24   I F00","8","28","-122.44078","37.78993"
"5429","2/5/2015 8:28:42. AM","588.721800926433","-2.62679831564214","6542430","24___I_F00","24","588.721800926433","24   I F00","8","28","-122.3939","37.7357"
"5465","2/5/2015 8:28:44. AM","6.57023050880095","-3.13169546035869","6542431","24___I_F00","24","6.57023050880095","24   I F00","8","28","-122.39083","37.73424"
"5434","2/5/2015 8:28:50. AM","6849.45526333152","-1.92442522328614","6542427","24___I_F00","24","6849.45526333152","24   I F00","8","28","-122.43497","37.7607799"
"5463","2/5/2015 8:28:52. AM","5115.43912318529","2.85122205966229","6542428","24___I_F00","24","5115.43912318529","24   I F00","8","28","-122.43149","37.7470799"
"5435","2/5/2015 8:28:58. AM","3278.76688124609","-1.14650003335888","6542429","24___I_F00","24","3278.76688124609","24   I F00","8","28","-122.41987","37.73983"
"5435","2/5/2015 8:29:01. AM","3278.76688124609","-1.14650003335888","6542429","24___I_F00","24","3278.76688124609","24   I F00","8","29","-122.41987","37.73983"
"5463","2/5/2015 8:29:24. AM","5230.02278615557","3.27856454634861","6542428","24___I_F00","24","5230.02278615557","24   I F00","8","29","-122.43158","37.7481099"
"5430","2/5/2015 8:29:36. AM","7181.49566693117","-0.201119003606643","6542426","24___I_F00","24","7181.49566693117","24   I F00","8","29","-122.43529","37.76376"
"5429","2/5/2015 8:29:49. AM","998.546908343508","-2.72772193576506","6542430","24___I_F00","24","998.546908343508","24   I F00","8","29","-122.39768","37.73785"
"5464","2/5/2015 8:29:52. AM","10327.6238444914","-4.86641703545616","6542425","24___I_F00","24","10327.6238444914","24   I F00","8","29","-122.44109","37.79153"
"5464","2/5/2015 8:30:05. AM","10344.1961701491","-0.520381827232905","6542425","24___I_F00","24","10344.1961701491","24   I F00","8","30","-122.44111","37.79163"
"5465","2/5/2015 8:30:08. AM","40.12960383693","-5.02496665859241","6542431","24___I_F00","24","40.12960383693","24   I F00","8","30","-122.39072","37.73453"
"5434","2/5/2015 8:30:15. AM","6927.73528376467","2.66113319905302","6542427","24___I_F00","24","6927.73528376467","24   I F00","8","30","-122.43509","37.76148"
"5435","2/5/2015 8:30:28. AM","3473.84857459702","3.11527032746377","6542429","24___I_F00","24","3473.84857459702","24   I F00","8","30","-122.42186","37.7406"
"5430","2/5/2015 8:30:38. AM","7564.34745677896","-0.783723445448977","6542426","24___I_F00","24","7564.34745677896","24   I F00","8","30","-122.43561","37.7672"
"5429","2/5/2015 8:30:41. AM","1410.56316590077","-0.452859223769631","6542430","24___I_F00","24","1410.56316590077","24   I F00","8","30","-122.40159","37.73948"
"5463","2/5/2015 8:30:48. AM","5514.08379743906","2.88271793639523","6542428","24___I_F00","24","5514.08379743906","24   I F00","8","30","-122.43388","37.7487799"
"5430","2/5/2015 8:31:07. AM","7595.33227123259","-3.22577965285327","6542426","24___I_F00","24","7595.33227123259","24   I F00","8","31","-122.43561","37.76748"
"5463","2/5/2015 8:31:18. AM","5627.55671688632","1.97080678221268","6542428","24___I_F00","24","5627.55671688632","24   I F00","8","31","-122.43397","37.7498"
"5429","2/5/2015 8:31:23. AM","1817.81169575402","-7.57493243006711","6542430","24___I_F00","24","1817.81169575402","24   I F00","8","31","-122.40597","37.73831"
"5464","2/5/2015 8:31:39. AM","10540.3088876888","4.65430213165957","6542425","24___I_F00","24","10540.3088876888","24   I F00","8","31","-122.43892","37.79195"
"5465","2/5/2015 8:31:43. AM","40.12960383693","-5.02496665859241","6542431","24___I_F00","24","40.12960383693","24   I F00","8","31","-122.39072","37.73453"
"5434","2/5/2015 8:31:49. AM","7003.5280795292","3.85587989741116","6542427","24___I_F00","24","7003.5280795292","24   I F00","8","31","-122.43517","37.76216"
"5434","2/5/2015 8:31:50. AM","7003.5280795292","3.85587989741116","6542427","24___I_F00","24","7003.5280795292","24   I F00","8","31","-122.43517","37.76216"
"5435","2/5/2015 8:31:54. AM","3573.57948111522","0.125486714905819","6542429","24___I_F00","24","3573.57948111522","24   I F00","8","31","-122.42285","37.74103"
"5430","2/5/2015 8:32:38. AM","7818.01805634571","-0.600876373076424","6542426","24___I_F00","24","7818.01805634571","24   I F00","8","32","-122.43596","37.76946"
"5435","2/5/2015 8:32:43. AM","3728.42338881944","6.90445412218068","6542429","24___I_F00","24","3728.42338881944","24   I F00","8","32","-122.42212","37.7423"
"5464","2/5/2015 8:32:49. AM","10885.6352532249","-0.709770747426567","6542425","24___I_F00","24","10885.6352532249","24   I F00","8","32","-122.43504","37.7924"
"5429","2/5/2015 8:32:54. AM","1877.73669483266","-10.0475997016299","6542430","24___I_F00","24","1877.73669483266","24   I F00","8","32","-122.40662","37.73815"
"5463","2/5/2015 8:32:56. AM","5822.26428963711","-0.0368104962751126","6542428","24___I_F00","24","5822.26428963711","24   I F00","8","32","-122.43412","37.75155"
"5465","2/5/2015 8:33:12. AM","40.12960383693","-5.02496665859241","6542431","24___I_F00","24","40.12960383693","24   I F00","8","33","-122.39072","37.73453"
"5434","2/5/2015 8:33:18. AM","7024.62198374199","3.10594821271691","6542427","24___I_F00","24","7024.62198374199","24   I F00","8","33","-122.43518","37.76235"
"5435","2/5/2015 8:33:23. AM","3777.87682789185","-5.87721856897294","6542429","24___I_F00","24","3777.87682789185","24   I F00","8","33","-122.42239","37.74241"
"5464","2/5/2015 8:33:41. AM","10957.3516682105","0.969191536977128","6542425","24___I_F00","24","10957.3516682105","24   I F00","8","33","-122.4345","37.79221"
"5463","2/5/2015 8:33:52. AM","5978.0048162232","-1.187054273579","6542428","24___I_F00","24","5978.0048162232","24   I F00","8","33","-122.43424","37.75295"
"5430","2/5/2015 8:34:17. AM","8184.60689480577","-0.0309635821448484","6542426","24___I_F00","24","8184.60689480577","24   I F00","8","34","-122.43729","37.77246"
"5464","2/5/2015 8:34:20. AM","11057.3872931979","-2.98732296050621","6542425","24___I_F00","24","11057.3872931979","24   I F00","8","34","-122.43405","37.7916"
"5465","2/5/2015 8:34:42. AM","40.12960383693","-5.02496665859241","6542431","24___I_F00","24","40.12960383693","24   I F00","8","34","-122.39072","37.73453"
"5429","2/5/2015 8:34:46. AM","2130.69773925452","-1.41948688134101","6542430","24___I_F00","24","2130.69773925452","24   I F00","8","34","-122.40743","37.73961"
"5435","2/5/2015 8:34:54. AM","3920.17625929446","-6.11574537016158","6542429","24___I_F00","24","3920.17625929446","24   I F00","8","34","-122.424","37.74231"
"5463","2/5/2015 8:34:55. AM","6226.14241882648","-2.14631430343007","6542428","24___I_F00","24","6226.14241882648","24   I F00","8","34","-122.43444","37.75518"
"5434","2/5/2015 8:34:55. AM","7376.37653338841","0.81756864835055","6542427","24___I_F00","24","7376.37653338841","24   I F00","8","34","-122.43547","37.76551"
"5434","2/5/2015 8:35:28. AM","7573.26840722013","-0.601088419130389","6542427","24___I_F00","24","7573.26840722013","24   I F00","8","35","-122.43562","37.76728"
"5463","2/5/2015 8:35:34. AM","6426.56122908237","-1.2171110165498","6542428","24___I_F00","24","6426.56122908237","24   I F00","8","35","-122.43462","37.75698"
"5430","2/5/2015 8:35:37. AM","8240.79714721779","-0.382699381524206","6542426","24___I_F00","24","8240.79714721779","24   I F00","8","35","-122.43739","37.77296"
"5429","2/5/2015 8:35:55. AM","2506.09804165852","-12.1702092075181","6542430","24___I_F00","24","2506.09804165852","24   I F00","8","35","-122.41167","37.73996"
"5435","2/5/2015 8:36:15. AM","3945.95776198456","-4.89706986807252","6542429","24___I_F00","24","3945.95776198456","24   I F00","8","36","-122.42429","37.74228"
"5429","2/5/2015 8:36:31. AM","2764.86443570348","-33.5561302322443","6542430","24___I_F00","24","2764.86443570348","24   I F00","8","36","-122.41429","37.73921"
"5465","2/5/2015 8:36:36. AM","139.404499698192","2.09492620769536","6542431","24___I_F00","24","139.404499698192","24   I F00","8","36","-122.39051","37.73541"
"5434","2/5/2015 8:36:43. AM","7978.59852368065","-1.64057957620953","6542427","24___I_F00","24","7978.59852368065","24   I F00","8","36","-122.4369","37.77063"
"5463","2/5/2015 8:36:59. AM","6824.85632261217","-3.64886549273698","6542428","24___I_F00","24","6824.85632261217","24   I F00","8","36","-122.43493","37.76056"
"5465","2/5/2015 8:37:44. AM","365.374970770989","-3.21231974750173","6542431","24___I_F00","24","365.374970770989","24   I F00","8","37","-122.39215","37.73579"
"5429","2/5/2015 8:37:44. AM","2964.6449493826","-7.97821300404921","6542430","24___I_F00","24","2964.6449493826","24   I F00","8","37","-122.41649","37.73913"
"5434","2/5/2015 8:37:51. AM","8029.3141433983","-1.23912081629463","6542427","24___I_F00","24","8029.3141433983","24   I F00","8","37","-122.437","37.77108"
"5435","2/5/2015 8:37:52. AM","4332.54761042393","-1.22930867950922","6542429","24___I_F00","24","4332.54761042393","24   I F00","8","37","-122.42866","37.74198"
"5430","2/5/2015 8:37:58. AM","8570.96628646954","-2.44154322522634","6542426","24___I_F00","24","8570.96628646954","24   I F00","8","37","-122.43796","37.7759"
"5430","2/5/2015 8:38:00. AM","8570.96628646954","-2.44154322522634","6542426","24___I_F00","24","8570.96628646954","24   I F00","8","38","-122.43796","37.7759"
"5465","2/5/2015 8:38:02. AM","443.485723232118","-3.69792481327602","6542431","24___I_F00","24","443.485723232118","24   I F00","8","38","-122.39267","37.73522"
"5435","2/5/2015 8:38:13. AM","4522.76228310357","1.51748836597059","6542429","24___I_F00","24","4522.76228310357","24   I F00","8","38","-122.43081","37.74183"
"5463","2/5/2015 8:38:24. AM","6851.48793633468","-4.72343114783426","6542428","24___I_F00","24","6851.48793633468","24   I F00","8","38","-122.43494","37.7608"
"5437","2/5/2015 8:38:37. AM","10733.2933271525","-0.112616955820806","6542276","24___I_F00","24","10733.2933271525","24   I F00","8","38","-122.39144","37.73428"
"5434","2/5/2015 8:38:37. AM","8170.07168324346","0.585843881161849","6542427","24___I_F00","24","8170.07168324346","24   I F00","8","38","-122.43727","37.7723299"
"5429","2/5/2015 8:38:56. AM","3224.30154347912","18.165016354766","6542430","24___I_F00","24","3224.30154347912","24   I F00","8","38","-122.41942","37.73945"
"5434","2/5/2015 8:39:21. AM","8198.17789271565","0.405000741645794","6542427","24___I_F00","24","8198.17789271565","24   I F00","8","39","-122.43732","37.77258"
"5437","2/5/2015 8:39:39. AM","10763.6279332878","-1.75004146579483","6542276","24___I_F00","24","10763.6279332878","24   I F00","8","39","-122.39117","37.73411"
"5429","2/5/2015 8:39:47. AM","3571.03420800916","19.5913513129016","6542430","24___I_F00","24","3571.03420800916","24   I F00","8","39","-122.42293","37.74086"
"5435","2/5/2015 8:39:53. AM","4922.95531129684","4.73489881540467","6542429","24___I_F00","24","4922.95531129684","24   I F00","8","39","-122.43134","37.74535"
